,text,author_id,public_metrics,created_at,id,query_description,tags,withheld,"('english_score', 'universal_score')"
2172,"RT @6Exlusive: When legally inheriting the United States of America, you value the rule of law🇺🇸

BUT

When stealing America you overlook t…",1172164758998568960,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:05:18+00:00,1468220072405647364,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.61, 0.55)"
2173,#arrielmaynor #JacquelineAvant #BidenDelivers #Bidenflation #Biden #BidenBorderCrisis #BidenAdministration #BidenHarris #BidenPutinPipeline #bidenputin #bidenisadictator #bidenfart #Aim_Of_SantRampalJiMaharaj #ATLAS_DebutStage #CPSausageNo1Live #DeFi #ENHYPEN #ETH #F1 #Metaverse https://t.co/Fl5REWYAIW,780539957316194304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:04:37+00:00,1468219902855159815,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.12, 0.11)"
2174,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1170415390633021440,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:03:26+00:00,1468219603473948674,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.26, 0.16)"
2175,"When legally inheriting the United States of America, you value the rule of law🇺🇸

BUT

When stealing America you overlook the value of law and have no remorse in destroying America

Like Biden … #Bidenflation #BidenBorderCrisis #Trump2024 #America #TRUMP2024ToSaveAmerica #news https://t.co/RVl0Poe6xP",1455112721372962816,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-07T14:03:23+00:00,1468219592652824579,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.45, 0.35)"
2176,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1357334484140646401,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T14:02:14+00:00,1468219301454831618,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.35, 0.31)"
2177,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1440531366295207940,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:59:42+00:00,1468218664126074882,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.41, 0.37)"
2178,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1400155155744661511,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:57:07+00:00,1468218014508146690,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.53, 0.53)"
2179,https://t.co/iKettiSHVM #Disney #Trump #Trump2024 #Biden #Bidenflation #BidenAdministration #BidenBorderCrisis #MAGAForever #JediFallenOrder #ANewHope #freedom #FairyTaleTuesday,1239966615094980608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:49:52+00:00,1468216191735013383,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.47, 0.52)"
2180,Naše gore list. 🇭🇷🙌😊 #katiepavlich #Fauci #migrants #BorderCrisis #testing #vetting #caravans #votes #invasion #BidenDelivers #BidenBorderCrisis https://t.co/dhI5YU6Fqo,1439428410183458816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:45:12+00:00,1468215017355059200,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.22, 0.15)"
2181,RT @SenTedCruz: #BidenBorderCrisis,1460408613445505027,"{'retweet_count': 173, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:41:22+00:00,1468214052535115793,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.22, 0.27)"
2182,"RT @SallyM820: @ChuckCallesto Was anticipating a horrible incident at some point, enough to sue for cause. Blood is on #Biden hands #Border…",881350712617205760,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:36:11+00:00,1468212748442025986,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.59, 0.71)"
2183,#mikerowe #lies #President #Bidenflation #BidenBorderCrisis #bidenisadictator #Biden https://t.co/DYvORiIROI,1422189106159882242,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:29:24+00:00,1468211039636496390,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.09, 0.12)"
2184,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1465364438530232323,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:21:09+00:00,1468208961589493775,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.17, 0.2)"
2185,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1083811411116130306,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:19:17+00:00,1468208491580076034,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.49, 0.4)"
2186,"Are you hungry? Well look no further, use this code for $10 off your first UberEats order over $20. 
eats-mlittl

1.#bidenbordercrisis 2.#formula1 3.#austingp 4.#ufcfightnight 5.#dontletitbreakyourheart https://t.co/l6TZBZTJ9B",1205272836861882368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:15:19+00:00,1468207496691077125,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.03, 0.0)"
2187,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1406354011238850560,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:12:37+00:00,1468206816777568261,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.57, 0.5)"
2188,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1280936359927123969,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:12:16+00:00,1468206728164651017,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.3, 0.26)"
2189,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",382913113,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:10:18+00:00,1468206230959267847,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.36, 0.33)"
2190,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1364549049299447812,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:09:41+00:00,1468206077103820806,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.09, 0.16)"
2191,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",766629932000686084,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T13:03:50+00:00,1468204605674770439,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.15, 0.07)"
2192,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1102314362063208449,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:54:59+00:00,1468202376507105282,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.67, 0.64)"
2193,#MaxwellTrial #BidenBorderCrisis https://t.co/QXsWXo7enD,1377356965127593993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:52:24+00:00,1468201727958650881,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.12, 0.23)"
2194,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",229703710,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:47:23+00:00,1468200464957194241,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.42, 0.3)"
2195,#BidenBorderCrisis #IllegalInvasion #BidensAmerica https://t.co/DQuH3TDPS6,1385440759877443590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:47:12+00:00,1468200421311369220,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.41, 0.45)"
2196,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",124730664,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:46:51+00:00,1468200330072633347,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.45, 0.36)"
2197,RT @SenTedCruz: #BidenBorderCrisis https://t.co/4GGtvKoWsu,124730664,"{'retweet_count': 173, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:46:35+00:00,1468200263278374912,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.45, 0.36)"
2198,#Bidenflation #bidenisadictator #BidenBorderCrisis #BidenDisaster #BidenApproval #BidenIsALaughingstock #FJB https://t.co/A39j4TvuGh,1602050262,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:45:20+00:00,1468199948969811970,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.21, 0.13)"
2199,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",4581978041,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:44:20+00:00,1468199696225161224,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.12, 0.07)"
2200,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1213891490402824192,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:43:14+00:00,1468199422068772873,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.56, 0.61)"
2201,The latest The AAPI Daily! https://t.co/mFL1JhWecS Thanks to @dccc @RepFranklin @brianschatz #buildbackbetter #bidenbordercrisis,534712131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:42:55+00:00,1468199342662201345,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.2, 0.15)"
2202,@kron4news Why are we even talking about this? Talking about what happened when Trump had Covid isn’t NEWS. #bidenputin #BidenCrimeWave #Bidenflation #BidenBorderCrisis that is NEWS. That affects US!! Talk about #BidenFailures,792193190,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:35:27+00:00,1468197462439755778,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"('Error', 'Error')"
2203,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1465337715197677570,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:22:02+00:00,1468194085307662339,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.31, 0.34)"
2204,"Are you hungry? Well look no further, use this code for $10 off your first UberEats order over $20. 
eats-mlittl

1.#bidenbordercrisis 2.#formula1 3.#austingp 4.#ufcfightnight 5.#dontletitbreakyourheart https://t.co/yx8ZWlKoIU",1205272836861882368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:18:38+00:00,1468193231846486024,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.03, 0.0)"
2205,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1466378481466581000,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:16:30+00:00,1468192693486563331,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.13, 0.11)"
2206,Biden vax mandates cause worker shortages which cause supply chain bottlenecks. #CantFixStupid #DemocratsDeliverStupidity #DemocratsDeliverBadPolicy #Bidenflation #BidenBorderCrisis #BidenHarris,1416472767831199747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:12:41+00:00,1468191734706360327,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.91, 0.91)"
2207,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",946110399342145536,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:12:01+00:00,1468191563570364427,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.21, 0.06)"
2208,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1431038580063887361,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:09:19+00:00,1468190887486410758,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.18, 0.25)"
2209,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1511170340,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:05:42+00:00,1468189974730268673,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.85, 0.89)"
2210,RT @sass0412: #BidenBorderCrisis ongoing👇🏻👇🏻👇🏻,340916734,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T12:04:47+00:00,1468189745419325451,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.1, 0.15)"
2211,#BidenBorderCrisis ongoing👇🏻👇🏻👇🏻 https://t.co/phbGehJgMT,2165541865,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-12-07T12:02:09+00:00,1468189082664808451,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.67, 0.66)"
2212,@ColdPlanetorDie @DisliasIoannis Thinking you are mixing up your Presidents!! #LetsGoBrandon #BidenBorderCrisis #Bidenflation,1342204040244039681,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:59:42+00:00,1468188464252428294,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.34, 0.28)"
2213,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1259851956,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:51:06+00:00,1468186301321121797,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.53, 0.38)"
2214,#news #biden #BidenBorderCrisis #BorderCrisis half a million #taxpayers dollars to #ILLEGALimmigrants https://t.co/9KWnNvFIVt,1349050565561487360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:33:25+00:00,1468181851286081537,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.4, 0.34)"
2215,"RT @SenTedCruz: Since October 1, the Rio Grande Valley has seen a 163% increase in illegal alien encounters compared to this time last year…",1222417824,"{'retweet_count': 299, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-12-07T11:33:18+00:00,1468181820957208578,First full size search 12/7 minus one week,#immigration##BorderCrisis#v1,,"(0.89, 0.92)"
